"","Date","Irradiance","Energy","External_Temperature","Office_Temperature","Delta_Temperature","Day","Month","Hours","Working"
"35059",(08/12/17 20:15:00),2.02972928388747,5.5,20.0932,27.0531,-6.9599,7,8,20,0
"35060",(08/12/17 20:30:00),0.005443542199489,6.125,19.6984,27.0137,-7.3153,7,8,20,0
"35061",(08/12/17 20:45:00),0,6.75,19.3817,26.9981,-7.6164,7,8,20,0
"35062",(08/12/17 21:00:00),0,6.625,18.6975,26.9693,-8.2718,7,8,21,0
"35063",(08/12/17 21:15:00),0,6.75,18.2364,26.9399,-8.7035,7,8,21,0
"35064",(08/12/17 21:30:00),0,6.625,17.8072,26.9106,-9.1034,7,8,21,0
"35065",(08/12/17 21:45:00),0.157862723785166,6.375,17.6369,26.8812,-9.2443,7,8,21,0
"35066",(08/12/17 22:00:00),0.371239769820972,6.5,17.4072,26.8525,-9.4453,7,8,22,0
"35067",(08/12/17 22:15:00),0.96581189258312,6,17.2154,26.8199,-9.6045,7,8,22,0
"35068",(08/12/17 22:30:00),1.36716278772379,5.875,16.9688,26.8012,-9.8324,7,8,22,0
"35069",(08/12/17 22:45:00),2.0255371483376,6,16.7603,26.7587,-9.9984,7,8,22,0
"35070",(08/12/17 23:00:00),2.47033829923274,5.875,16.5486,26.7393,-10.1907,7,8,23,0
"35071",(08/12/17 23:15:00),2.9480949488491,5.875,16.5582,26.7231,-10.1649,7,8,23,0
"35072",(08/12/17 23:30:00),2.81921540920716,5.875,16.5367,26.6875,-10.1508,7,8,23,0
"35073",(08/12/17 23:45:00),3.36195127877238,5.75,16.4626,26.6543,-10.1917,7,8,23,0
"35074",(08/13/17 00:00:00),3.05201265984655,5.75,16.3598,26.6387,-10.2789,1,8,0,0
"35075",(08/13/17 00:15:00),3.35150556265985,6.25,16.3122,26.6224,-10.3102,1,8,0,0
"35076",(08/13/17 00:30:00),4.12919648337596,6.125,16.2026,26.6031,-10.4005,1,8,0,0
"35077",(08/13/17 00:45:00),3.84515147058824,6,16.1679,26.5668,-10.3989,1,8,0,0
"35078",(08/13/17 01:00:00),3.56444124040921,6.125,16.2352,26.5506,-10.3154,1,8,1,0
"35079",(08/13/17 01:15:00),5.02208452685422,6.375,16.2038,26.5312,-10.3274,1,8,1,0
"35080",(08/13/17 01:30:00),3.6192199488491,8,16.1432,26.5087,-10.3655,1,8,1,0
"35081",(08/13/17 01:45:00),3.72789462915601,8.625,16.0896,26.4824,-10.3928,1,8,1,0
"35082",(08/13/17 02:00:00),4.13606221227622,8.625,16.0041,26.4693,-10.4652,1,8,2,0
"35083",(08/13/17 02:15:00),2.4866689258312,8.625,15.9766,26.4368,-10.4602,1,8,2,0
"35084",(08/13/17 02:30:00),3.74775620204604,10.875,16.0694,26.4212,-10.3518,1,8,2,0
"35085",(08/13/17 03:00:00),3.28878222506394,11.375,16.3531,26.405,-10.0519,1,8,3,0
"35086",(08/13/17 03:15:00),4.31084405370844,11.625,16.3684,26.3687,-10.0003,1,8,3,0
"35087",(08/13/17 03:30:00),4.87267359335038,11.5,16.2589,26.3687,-10.1098,1,8,3,0
"35088",(08/13/17 03:45:00),4.73906937340153,11.5,16.2003,26.3524,-10.1521,1,8,3,0
"35089",(08/13/17 04:00:00),4.82543043478261,11.5,16.2216,26.3331,-10.1115,1,8,4,0
"35090",(08/13/17 04:15:00),5.47443797953964,11.625,16.1523,26.3168,-10.1645,1,8,4,0
"35091",(08/13/17 04:30:00),5.57099955242967,11.5,16.0723,26.3037,-10.2314,1,8,4,0
"35092",(08/13/17 04:45:00),4.93743989769821,11.625,16.0641,26.2875,-10.2234,1,8,4,0
"35093",(08/13/17 05:00:00),6.60591010230179,11.625,16.167,26.2681,-10.1011,1,8,5,0
"35094",(08/13/17 05:15:00),4.94916067774936,11.625,16.0618,26.2581,-10.1963,1,8,5,0
"35095",(08/13/17 05:30:00),5.06112109974425,11.625,15.9767,26.2324,-10.2557,1,8,5,0
"35096",(08/13/17 05:45:00),5.77260677749361,11.625,15.9034,26.2224,-10.319,1,8,5,0
"35097",(08/13/17 06:00:00),5.64127519181586,11.375,15.8544,26.2193,-10.3649,1,8,6,0
"35098",(08/13/17 06:15:00),7.62326873401535,10.875,15.7318,26.1993,-10.4675,1,8,6,0
"35099",(08/13/17 06:30:00),13.7366485933504,10.625,15.7525,26.1831,-10.4306,1,8,6,0
"35100",(08/13/17 06:45:00),29.2335049872123,11.05,16.0048,26.18,-10.1752,1,8,6,0
"35101",(08/13/17 07:00:00),60.725708056266,10.725,16.7646,26.1862,-9.4216,1,8,7,1
"35102",(08/13/17 07:15:00),112.336989130435,11.45,18.2678,26.1862,-7.9184,1,8,7,1
"35103",(08/13/17 07:30:00),143.048195460358,10.75,19.3196,26.2175,-6.8979,1,8,7,1
"35104",(08/13/17 07:45:00),152.094035294118,10.425,21.2942,26.2581,-4.9639,1,8,7,1
"35105",(08/13/17 08:00:00),135.723712723785,11.425,23.0601,26.3024,-3.2423,1,8,8,1
"35106",(08/13/17 08:15:00),240.032785677749,7.55,23.1043,26.3056,-3.2013,1,8,8,1
"35107",(08/13/17 08:30:00),349.040643542199,7.062,24.7241,26.35,-1.6259,1,8,8,1
"35108",(08/13/17 08:45:00),419.132036700767,11.87,25.5428,26.4149,-0.8721,1,8,8,1
"35109",(08/13/17 09:00:00),394.49686387468,19.902,26.1354,26.4468,-0.311399999999999,1,8,9,1
"35110",(08/13/17 09:15:00),450.121590537084,17.625,26.4435,26.4818,-0.0382999999999996,1,8,9,1
"35111",(08/13/17 09:30:00),517.774411636829,16.038,27.5608,26.5174,1.0434,1,8,9,1
"35112",(08/13/17 09:45:00),596.953616751918,16.673,28.4853,26.5593,1.926,1,8,9,1
"35113",(08/13/17 10:00:00),444.901284079284,13.191,29.037,26.5825,2.4545,1,8,10,1
"35114",(08/13/17 10:15:00),277.703515664962,12.274,28.9396,26.625,2.3146,1,8,10,1
"35115",(08/13/17 10:30:00),668.599287212276,20.422,28.9112,26.6906,2.2206,1,8,10,1
"35116",(08/13/17 10:45:00),758.433645076726,14.212,29.6722,26.7425,2.9297,1,8,10,1
"35117",(08/13/17 11:00:00),839.248414514066,16.702,30.161,26.8175,3.3435,1,8,11,1
"35118",(08/13/17 11:15:00),866.429358695652,16.541,30.574,26.8731,3.7009,1,8,11,1
"35119",(08/13/17 11:30:00),810.488514066496,15.524,30.9869,26.9125,4.0744,1,8,11,1
"35120",(08/13/17 11:45:00),834.980814641944,15.034,30.969,26.9443,4.0247,1,8,11,1
"35121",(08/13/17 12:00:00),1058.35339424552,17.83,30.8332,26.9931,3.8401,1,8,12,1
"35122",(08/13/17 12:15:00),1062.84400402813,16.527,30.9475,27.0487,3.8988,1,8,12,1
"35123",(08/13/17 12:30:00),994.523546355499,14.247,31.2421,27.1006,4.1415,1,8,12,1
"35124",(08/13/17 12:45:00),994.437274488491,16.967,30.6819,27.1268,3.5551,1,8,12,1
"35125",(08/13/17 13:00:00),1035.3391601023,16.313,30.3888,27.18,3.2088,1,8,13,1
"35126",(08/13/17 13:15:00),1068.16397653453,16.281,30.4513,27.2093,3.242,1,8,13,1
"35127",(08/13/17 13:30:00),1082.55421048593,16.752,30.2409,27.2387,3.0022,1,8,13,1
"35128",(08/13/17 13:45:00),1083.4214544757,15.898,30.2277,27.2843,2.9434,1,8,13,1
"35129",(08/13/17 14:00:00),1081.35471253197,16.838,30.4711,27.34,3.1311,1,8,14,1
"35130",(08/13/17 14:15:00),1085.70415632992,15.781,30.4445,27.3662,3.0783,1,8,14,1
"35131",(08/13/17 14:30:00),1078.72325147059,16.334,30.4078,27.4093,2.9985,1,8,14,1
"35132",(08/13/17 14:45:00),1066.26009891304,16.585,30.264,27.4456,2.8184,1,8,14,1
"35133",(08/13/17 15:00:00),1043.75201534527,16.385,30.1484,27.4749,2.6735,1,8,15,1
"35134",(08/13/17 15:15:00),1020.69370581841,15.427,30.0471,27.5281,2.519,1,8,15,1
"35135",(08/13/17 15:30:00),997.165855498721,16.761,30.1046,27.5412,2.5634,1,8,15,1
"35136",(08/13/17 15:45:00),962.916293606138,15.76,30.2321,27.5806,2.6515,1,8,15,1
"35137",(08/13/17 16:00:00),923.151189833759,16.049,30.3488,27.6199,2.7289,1,8,16,1
"35138",(08/13/17 16:15:00),881.352272634271,16.67,30.4846,27.6493,2.8353,1,8,16,1
"35139",(08/13/17 16:30:00),839.182472826087,16.826,30.5225,27.6956,2.8269,1,8,16,1
"35140",(08/13/17 16:45:00),789.974571803069,15.94,30.4355,27.7081,2.7274,1,8,16,1
"35141",(08/13/17 17:00:00),738.175844117647,17.014,30.0953,27.725,2.3703,1,8,17,1
"35142",(08/13/17 17:15:00),690.430755434783,16.537,29.8209,27.7512,2.0697,1,8,17,1
"35143",(08/13/17 17:30:00),643.05618286445,15.999,29.3501,27.7512,1.5989,1,8,17,1
"35144",(08/13/17 17:45:00),595.166131138107,15.772,29.0918,27.7712,1.3206,1,8,17,1
"35145",(08/13/17 18:00:00),561.902291496164,15.32,28.8955,27.7849,1.1106,1,8,18,1
"35146",(08/13/17 18:15:00),508.263126278772,14.948,28.8531,27.7787,1.0744,1,8,18,1
"35147",(08/13/17 18:30:00),423.578389578005,10.555,28.7104,27.7787,0.931699999999999,1,8,18,1
"35148",(08/13/17 18:45:00),379.486079347826,10.164,28.4241,27.7656,0.6585,1,8,18,1
"35149",(08/13/17 19:00:00),319.382716815857,10.1,28.2365,27.7625,0.474,1,8,19,1
"35150",(08/13/17 19:15:00),252.770602046036,7.125,27.8786,27.7625,0.116099999999999,1,8,19,1
"35151",(08/13/17 19:30:00),143.292331074169,4.6,27.5706,27.7493,-0.178700000000003,1,8,19,1
"35152",(08/13/17 19:45:00),18.9830247442455,4.75,26.9119,27.7137,-0.8018,1,8,19,1
"35153",(08/13/17 20:00:00),3.66935716112532,4.875,25.7141,27.6812,-1.9671,1,8,20,1
"35154",(08/13/17 20:15:00),0.124256585677749,5.125,24.0416,27.6456,-3.604,1,8,20,1
"35155",(08/13/17 20:30:00),0,5.625,22.4407,27.6037,-5.163,1,8,20,1
"35156",(08/13/17 20:45:00),0,6.125,21.7017,27.5743,-5.8726,1,8,20,1
"35157",(08/13/17 21:00:00),0,6.125,21.1177,27.5262,-6.4085,1,8,21,0
"35158",(08/13/17 21:15:00),0,6,20.5513,27.4906,-6.9393,1,8,21,0
"35159",(08/13/17 21:30:00),0,5.875,20.152,27.4549,-7.3029,1,8,21,0
"35160",(08/13/17 21:45:00),0,5.875,19.8156,27.4131,-7.5975,1,8,21,0
"35161",(08/13/17 22:00:00),0,6,19.4168,27.3706,-7.9538,1,8,22,0
"35162",(08/13/17 22:15:00),0,5.75,19.0792,27.3418,-8.2626,1,8,22,0
"35163",(08/13/17 22:30:00),0,5.875,18.753,27.2993,-8.5463,1,8,22,0
"35164",(08/13/17 22:45:00),0,5.875,18.4449,27.2568,-8.8119,1,8,22,0
"35165",(08/13/17 23:00:00),0,5.875,18.3714,27.2181,-8.8467,1,8,23,0
"35166",(08/13/17 23:15:00),0,5.875,18.0942,27.1956,-9.1014,1,8,23,0
"35167",(08/13/17 23:30:00),0,5.75,17.782,27.1499,-9.3679,1,8,23,0
"35168",(08/13/17 23:45:00),0,5.75,17.5872,27.1206,-9.5334,1,8,23,0
"35169",(08/14/17 00:00:00),0,5.75,17.4506,27.0812,-9.6306,2,8,0,0
"35170",(08/14/17 00:15:00),0,6.125,17.3141,27.0618,-9.7477,2,8,0,0
"35171",(08/14/17 00:30:00),0,6.125,17.1684,27.02,-9.8516,2,8,0,0
"35172",(08/14/17 00:45:00),0,6.125,17.0066,27.0037,-9.9971,2,8,0,0
"35173",(08/14/17 01:00:00),0,6,16.8218,26.955,-10.1332,2,8,1,0
"35174",(08/14/17 01:15:00),0.005443542199489,6.375,16.7224,26.9318,-10.2094,2,8,1,0
"35175",(08/14/17 01:30:00),0.005443542199489,6,16.5526,26.9025,-10.3499,2,8,1,0
"35176",(08/14/17 01:45:00),0.021774168797954,6.125,16.4513,26.86,-10.4087,2,8,1,0
"35177",(08/14/17 02:00:00),0,6.125,16.4526,26.8374,-10.3848,2,8,2,0
"35178",(08/14/17 02:15:00),0.021774168797954,6,16.35,26.8212,-10.4712,2,8,2,0
"35179",(08/14/17 02:30:00),0.038153836317136,6.125,16.1409,26.7981,-10.6572,2,8,2,0
